spotify_id,artist_name,track_name,class
5d5KRJybYiVizDjXWc61Mh,Eric Church,Drink In My Hand,4.0
2d4e45fmUnguxh6yqC7gNT,AC/DC,Dirty Deeds Done Dirt Cheap,10.0
,Wu-Tang Clan,Wu-Tang Clan Ain't Nuthing ta F' Wit,5.0
,AURORA,Runaway - Guitar Version,9.0
5ZSKZ0wMdlMi4bQ3XZXXsp,grandson,Stick Up,10.0
7i9KJ7eFdlS7yRvdqsjQRw,Superlove,btw! i adore u,1.0
71fuwhvrbiuxfpBspkR93A,Rich Homie Quan,To Be Worried,5.0
6ZjESxiylxtxe9cdg9wyIF,Boston Manor,Plasticine Dreams,10.0
,Lustra,Scotty Doesn't Know,9.0
68wbZuLtKKlhnHwPVn3OHn,Bruce Dickinson,All the Young Dudes,8.0
,"Farhan Zameer, Kiran Waseem, Tehseen W. Chishty",Laapata (Original Soundtrack) [feat. Kiran Waseem & Tehseen W. Chishty],0.0
,Cookie Levanna,◊î◊õ◊ú ◊ê◊ï◊™◊ï ◊ì◊ë◊®,10.0
7pUYjnFTXMs0mFWsE9epqV,Poison,Something To Believe In - Remastered,10.0
22O8xqeDY3juuWQA3V7IdL,Metric,Youth Without Youth,6.0
6SXnYD0f96UJAtLTRWwSbK,Thyla,Everything,1.0
1wrhhPzd2ncJPNgUcGgBGg,Bush,Machinehead,10.0
2AsemYNywDGYOP4hXLepp9,Totemo,Origami,9.0
,I Could've Been Your Lover Too,Rachel Baiman,0.0
3NEfZwnCt7tLppi9cAo1em,Albert Collins,Frosty (Live),2.0
34sL4eaI8UKWOyYpCvoboU,U2,All I Want Is You,10.0
5FoQULSYOmLqM4zLEtl8zu,Big Jade,Dem Girlz (with Erica Banks feat. Beatking),5.0
,Gaye Su Akyol,ƒ∞syan Manifestosu,6.0
7n6QMW76A5qgfn0Mb4aL7i,joe p,Off My Mind,1.0
,–ì—Ä—É–ø–ø–∞ –•–º—É—Ä—ã–π,–ù–∞ —Ä–µ–∫–µ,6.0
0bBbqaevsvjyq10ikclgHX,Shungudzo,There's only so much a soul can take,1.0
3IAgfIjsfZKRYYYrwGor4x,Enchanting,Freaky Deaky (feat. Coi Leray),5.0
0vDGdGQGyvpubJ0dJTg7uk,Qoiet,saw BONES,8.0
5Lfcred6pMG5xpiR5otzBw,Stephen Malkmus & The Jicks,Chartjunk,6.0
5kPSHXAyzcgbJ3O2oUpwIl,Zakk Wylde,Sleeping Dogs,8.0
65UMCdooEyQ6dQHmbgwEVS,FRVRFRIDAY,OKAY (feat. Vory),5.0
4eeGEmFF2XOzfKWLrm6GZV,Jacco Gardner,Clear the Air,9.0
,Keane,Sovereign Light Caf√©,10.0
018wxjuEWSZP8ePiMNsmPL,Bailey Jehl,The Way She Does,9.0
55PtLJBxLqSBZOKc65w3pp,Ralph Castelli,Running,9.0
1F9kEuwT29fgqlovIclu81,Machine Gun Kelly,love race (feat. Kellin Quinn),10.0
1yDgUdE3WphO9KuCLMBnav,The Workhorse Movement,Keep the Sabbath Dream Alive,8.0
0QzuaeCEEOV40Pn7IvKEny,dhruv,double take,9.0
6KnZ9iov6qX5ZZBLS0pUPF,Tamikrest,Mawarniha Tartit,2.0
1WYCGlOv6XhCqDyZBYnu9E,Skid Row,Quicksand Jesus,8.0
5FFowl1Ve4S5OehL6OywSg,Fugazi,Waiting Room,6.0
7n3u7RrzdXGVcclBEp9aSa,Chris Cornell,Patience,10.0
52oIvQ4IigJNawWR1wDhdb,Hariprasad Chaurasia,Bageshri,6.0
6R6ux6KaKrhAg2EIB2krdU,Parachute,Without You,10.0
1ZubqWcytvNSULroN9EmKF,The Glow,Heavy Glow,10.0
2V4Bc2I962j7acQj1N0PiQ,Hole,Celebrity Skin,10.0
5EPQbU0wk70Btiu9onZR48,John Anderson,Black Sheep,4.0
3Oz3R5UH9ynO4h1dcpEey1,Matthew K. Heafy,Toss A Coin To Your Witcher,8.0
2g4XmpAFs3XvWw5N0VJ4LV,Gunke,Football,10.0
2Ox2c1WEJDeQCHTXPE3YKM,Moneybagg Yo,Shottas (Lala),5.0
1TAphH00pfmhWQ2l6EGu8H,Black Pumas,Colors - Acoustic,2.0
,Brittany Howard,13th Century Metal - Michael Kiwanuka Mix,2.0
,Eden Ben Zaken,◊ê◊í◊®◊ï◊£,9.0
6FjI1WzOokMlcERcI1cg7T,Chez Kane,Rocket on the Radio,8.0
4WDKKrqT2rhsmebeOzycq8,OurR,Well,10.0
4Ri5DZQb98Ho6SbRuDvB4b,Billy F Gibbons,My Lucky Card,2.0
13PTeyolTtFkGCPTemACw3,Zeal & Ardor,Tuskegee,8.0
1dQr0yyC5JEqjhEyA1BtUR,HarrySong,Konna,9.0
2DzzXFvIOsOF59qHT5lZCN,Payday,"Beam, Pt. 2 (feat. Jackboy)",5.0
6CHENx8iqzMwavTIz8s0gm,Hole,Violet,10.0
4Ex9W2heRZub49lRZDveky,Donor Lens,Turn the Fridge On,6.0
,Olivera,I Can't Sleep - Acoustic Version,9.0
,Efrat Gosh,◊ê◊î ◊ê◊î ◊ê◊î,9.0
,"Mani Sharma, Amit Heri, Bombay Jayashri, Nandini Srikar, Ranjani Ramakrishnan",Jagado Dharana,0.0
1fvlJQrm3yoN2TpKH5FgiR,Bruce Dickinson,Tears of the Dragon - 2001 Remastered Version,8.0
5D3PlAFLpjhT8AHouXJpsR,Amaro Freitas,Vila Bela,7.0
7cqnK70AUCBypcveB7OCs1,Leprous,The Sky Is Red,10.0
6jYxxjpNcjglJbAyoxdNQO,IDLES,Grounds,10.0
0eAcBwrfgCjdTilx8oNQ8v,The Devil Makes Three,Champagne And Reefer,10.0
3i7mgkkVYOJzKYJUoXw6l6,David Maxim Micic,Living Room,8.0
,Bad Moves,The Bones of J.R. Jones,0.0
,Shalom Hanoch,◊ê◊ï◊û◊®◊ô◊ù ◊©◊ë◊ú◊ô,10.0
4XJgkeu052kEf1AIfXDlHQ,McFly,Star Girl,10.0
5qAKKQpEF5vrpn5RzsDn3z,Marife De Triana,Encrucijada,9.0
13YWByXibBltt3T5u3IcT7,Caskets,Lost in Echoes,8.0
6Jp0GuFxAYbTdre1uUPgaB,Creedence Clearwater Revival,Suzie Q,10.0
5e6oO5YkDmkvTC9bPDlxyV,Jamie Miller,Here's Your Perfect,9.0
0ikvtIegu5Yh9vOOhCkc5L,"Our Hollow, Our Home",Remember Me,10.0
,[Alexandros],ÈñÉÂÖâ - English ver.,10.0
5WiBOUfizLpHt0NY2V7XCn,Rhye,Black Rain,6.0
75rGONmoi48LLYBFaGiYsv,Jayda G,Both Of Us - Edit,6.0
5jth1c4wa4BythOzap3qOU,Editors,An End Has A Start,10.0
16fyms9ErePYphYe6baPVF,Backstreet Boys,Lose It All,9.0
2vAqcKkTSGUAkpu2kRKorM,Tunde Jegede,Still Moment,7.0
6bQb7p0xbypc7BbvS5XIxt,Kishore Kumar,Yeh Dil Na Hota Bechara,3.0
4YT1mwCQMX0KvcvkwytWmc,Justin Bieber,Hold On,9.0
65kggZ0VSC4I3huXPoWaIC,Ludovico Einaudi,Due tramonti,7.0
48JNtbqGH7Wnc2kkXYuuw4,Del The Funky Homosapien,Mistadobalina,5.0
1uVD7mxRrnwnLqh6uBOuSt,Margaret Glaspy,Emotions And Math,6.0
03idTghEUyWDcjXu5V6cXQ,Heathen,The Blight,8.0
5oBUItLgx2VIebPGbDElIp,Zoe Wees,Control,9.0
0V3tUFtSMNfS4iL6HnZsas,The Bamboos,King of the Rodeo,9.0
60ynsPSSKe6O3sfwRnIBRf,Doja Cat,Streets,9.0
,J Dilla,Think Twice - DJ Muro's KG Mix,1.0
1fd4zR1mI316y8y8Yq5txJ,Imarhan,Tahabort,2.0
23UsmEE9f1y1OTRWpxZsnx,Astoria Three,On a rainy night,7.0
,Danger,AHI,0.0
,◊û◊õ◊ú◊ï◊£,◊ê◊ú ◊™◊ë◊ï◊ê◊ô ◊ê◊ú◊ô◊ô,9.0
5T0Y9lMJNNA50FswxRPkmX,Earth Dad,Good Dog,9.0
,Or Edry,◊ô◊û◊ô ◊®◊ê◊©◊ô◊™ ◊î◊ß◊ô◊•,10.0
19ErwmP0jgtD889IXuE2xg,Marie Osmond,Paper Roses,4.0
5VI5iRrQfP6gkUeNUN0SLw,Enterprise Earth,Foundation of Bones,8.0
7tp6lHD5Ic2iKLhNFEhQ0V,The Beverly Chills,Girlfriend,1.0
3CN9WtSBqCI6TXne9XNomb,The Lumineers,Gloria,9.0
31FslokX6FqQWVHIaVy4hY,Ghum,Saturn,6.0
,Eliad,◊™◊û◊ô◊ì ◊ó◊ú◊û◊™◊ô,9.0
5mvD8kMHqlmpIuHA5m3NEi,Together to the Stars,Wither,8.0
,–ö–£–ó–ò–ù–ê,–°—Ç—Ä–∞–Ω–Ω–∏–∫,6.0
2SVQ9NW10PLX2GoGQ6nqlk,Girls Against Boys,Super-fire,10.0
5XT1xMhjkezsYacZ6nwhGm,Lonely The Brave,Trick of the Light,10.0
2LMq1O0NiqGhPOlXo3McYQ,The White Stripes,Icky Thump,1.0
5bdxnqGx8kYHk7UksDmLXb,Carpe Diem,Publiphobie,10.0
2kuCedGQNreDSHNCmxJLwr,Sarah Troedsson,Time Remembered,7.0
2enz9HbXTh7c0Nw2WTwL41,The Rakes,1989,10.0
4IYc20Uhm5hetVjkCUcbdK,To Kill Achilles,There's No Right Way to Say This....,10.0
6H0gr9KWIXDbmL7XUXG0mH,Manuel Limbucca,Lolita,7.0
0psXs0SxH2hGnJoj8C2fFf,Slightly Stoopid,Collie Man,10.0
428tZN19cBPMWnY14HCtkZ,Hemant Kumar,Hai Apna Dil To Aawara - Sad Version,3.0
6sGKhzoyBaXJUmjd8z3NuY,Gabrielle Graves,Advice,1.0
,"Ludwig van Beethoven, Cuarteto Casals","String Quartet No. 13 in B-Flat Major, Op. 130: IV. Alla danza tedesca. Allegro assai",7.0
1Ygvq3qqegXyPnQaJaenY6,Murderdolls,White Wedding,8.0
4es5MhsRNyI9fajnb7N5Pz,Advaita,Light,0.0
,American Flowers,"Birds of Chicago, Allison Russell, JT Nero",0.0
67WTwafOMgegV6ABnBQxcE,fun.,Some Nights,10.0
3tjfHRqYYYRsMTQxUJuPB5,Screaming Headless Torsos,Vinnie,10.0
,Jamie Lawson,Wasn't Expecting That,0.0
0xMEF2WiqKWTIG7Krjungw,Cake,The Distance,9.0
5ZpqzPS0qAg7VSeOWNY4QN,KAM-BU,Dumpling,5.0
5L16tlSHNt93RiiRiCc8ya,St. Vincent,Digital Witness,6.0
,Ravid Plotnik,◊ô◊ê◊ú◊î ◊ë◊ï◊ê◊ï! (◊†◊¶'◊ô ◊†◊¶'),5.0
5LJOXv4teFwz0CWzvRDHJt,Rolling Blackouts Coastal Fever,Read My Mind,1.0
0H8FIK4pIfx2y5Y9RhLJCa,Luke Wylde,God Damn,2.0
1ZC2IStS82KCc700yDwkkq,Iguana Death Cult,Miami Sun,10.0
1xqRKo0SDFDO5Jy8yEVD0X,DUSTY LOCANE,ROLLIN N CONTROLLIN FREESTYLE,5.0
2Wf1aYlPLSVga0eyAuayxO,Iron Angel,Sacred Slaughter,8.0
1vcUlV02bvKQn6ryzZqDVL,Kenny Wayne Shepherd,True Lies,2.0
2fXKyAyPrEa24c6PJyqznF,Pulp,Common People,1.0
5qBqBdfTEIWJwAS0Jm2F5R,The Byrds,Turn! Turn! Turn! (To Everything There Is a Season),6.0
2dymAGQ2kTrnNDbL2xcvDr,MY BABY,Sunroof Diesel Blues,2.0
,HEALTH,ISN‚ÄôT EVERYONE,6.0
,Oneohtrix Point Never,Nothing‚Äôs Special,9.0
1yc53HK08sDab7PDFgnLWk,Lamb of God,Laid to Rest,8.0
6qcUFIPZU2sJXiI1sqzwZG,toe,two moons,10.0
6fZ3Jdmg2H7xqypfPjI8rF,Superego,Riders,10.0
,Aviv Geffen,◊û◊ú◊ô◊ê◊®◊ì ◊ò◊ï◊¢◊ô◊ù,10.0
0o7NLAeyjupja0rN4tX4GO,Baby Queen,Dover Beach,9.0
39lSeqnyjZJejRuaREfyLL,Duran Duran,Hungry Like the Wolf - 2009 Remaster,10.0
7MjRtWS2teufvOiMM0BARZ,Chris Cornell,Nearly Forgot My Broken Heart,10.0
,"Rajery, Ballaké Sissoko, Driss El Maloumi",Kouroukanfouga,7.0
0BaJMusTUCXsBN8ucC5JH2,Stellie,22 Pieces,9.0
5yTu3MMxAPOUQzfR13mxI3,India.Arie,Strength Courage & Wisdom,5.0
2cO6CBTfUBq95HI8fPxFB5,In Deception,Forever // Always,8.0
69xdPh6CEOpwcP4ZpReWmH,"Medeski, Martin & Wood",Shine It,10.0
,Howlin' Wolf,I Ain't Superstitious,2.0
3IroBaDGAzIty2iPEdVX1F,Phafner,Plea From The Soul,10.0
04wi6jJm7gAGpiqOZM7uiK,iogi,so sad,6.0
1JcGNoiwifg0MdJMVgJQYx,The Vines,Get Free,6.0
2Cg3GUkhjX96nO4p2WRlIa,Junior Wells,She's A Sweet One,2.0
0HAsW69cfzM0jyiXra0YVr,As Everything Unfolds,On the Inside,10.0
4FwwRLbH09s1v0vJT782mg,Eleine,Where Your Rotting Corpse Lie (W.Y.R.C.L.),8.0
44MBgTjYSZUIqq6KoBEcsD,Five Horse Johnson,Mississippi King,8.0
7dni8dPFeedwSTX8hqcC3s,U2,Out Of Control - Remastered 2008,10.0
,Omer Adam,◊ê◊ñ ◊î◊ú◊õ◊™◊ô,9.0
5X7Sbugnqqm3ffA9y7b7wD,The Selecter,On my Radio,1.0
4Cf003BdpXLECiZWAa44wS,OMNIA,Shaman of Chaos,8.0
2zD7s3a8LDJhcYSIM0rgat,Beartooth,Fed Up,8.0
7LsjEsDXHvZuKzQ7LQRlv9,VUKOVI,SLO,10.0
,HAIM,Now I'm In It - Bonus Track,6.0
,Tango,Rodrigo Amarante,0.0
,Ehud Banai,◊ñ◊û◊†◊ö ◊¢◊ë◊®,10.0
,Idan Amedi,◊†◊í◊û◊®,9.0
5q9Et9kJTWvRg80uQLBW4s,IDK,SHOOT MY SHOT,5.0
7N3PAbqfTjSEU1edb2tY8j,Van Halen,Jump - 2015 Remaster,9.0
1lAGdqI4Wwa8G0XTP6VqHl,Leikeli47,Girl Blunt,5.0
3CiF9D8iuVhZWDvvjf8HpG,Thomas Rhett,Country Again,4.0
1IT0WQk5J8NsaeII8ktdlZ,Pierce The Veil,King For A Day,10.0
6VtcTi8x3NeNQp4icvREQi,New Dialogue,Flesh & Blood (feat. Smallpools),10.0
6Rt9vpmSBshbhQqLWDRTqQ,J.B. Lenoir,The Devil Is A Busy Man,2.0
2fymL9YLaFKDGMvVDzNGbQ,Asher Roth,Flowers On The Weekend,5.0
14sOS5L36385FJ3OL8hew4,Kygo,Happy Now,9.0
10FoStwmmD0uZGiBetLIQk,Amos Milburn,Thinking And Drinking (01-29-52),2.0
3kr9H1n5OHezIhj8oA9gOX,Moose Blood,It's Too Much,10.0
0IXpUl1fn2QZcBavfuq0H4,Judas Priest,Living After Midnight,8.0
0aaUWpZQD9b5nl4mxryU7l,Annie Lennox,I Put A Spell On You,10.0
746bHsY27aWTMYpoxqECOm,The Used,Buried Myself Alive,10.0
,Mexican Institute Of Sound,El Ant√≠doto,6.0
0nQcyybXeatlDXgvQOrT1n,Saosin,It's Far Better To Learn,10.0
61wxK5aalcB0znYdFUCATQ,Jack Rosenbaum,A Love Like No Other,7.0
2WgbFkQQswVVEWnyKnFo2q,The Revivalists,All My Friends,10.0
2rEqcZX1epDxWwhOZN3UnS,Juan Pablo Vega,Matando (feat. Vic Mirallas),6.0
2ZrCz6tDHMvzJSrJGVO3zT,Chet Faker,Get High,6.0
342GsIpp3yn0z1Rc2Tl7vr,Bow Down,At the Throne of Azathoth,8.0
6BYDQQfnDyrQ7C6EAqBC2J,Airwaves on Fire,Make Me Feel (All These Feelings),10.0
4OHVCeQYPncEwZOtNAJZZx,Blur,Beetlebum - 2012 Remaster,10.0
23wXR2d9MDeb5TKoinOH1A,Asteroid,Garden,10.0
60zfRewsKIpbmDQXImKW2C,Richie Kotzen,Make It Easy,2.0
,Neil Cowley,Don‚Äôt Walk Alone,1.0
2OpUyPEh9mq0ZSrOMRIO7S,DICKPUNKS,Addicted to TV,10.0
0x2HtOh21kUsh02xmnWdw5,Louyah,I Used to Care,9.0
,BAD DESIRE,Noah Gundersen,0.0
0NKxuFnx3g30dXh1RHrmYx,Bobby Lee,Four Skies Above,6.0
0evxHcyCVN4f88IDipmvge,Suray Sertin,Super Good Times,6.0
,Dudu Tassa,◊û◊™◊ô ◊ú◊ó◊ñ◊ï◊®,6.0
78lgmZwycJ3nzsdgmPPGNx,Led Zeppelin,Immigrant Song - Remaster,6.0
,tortugan√≥nima,Espejos Dorados,10.0
0gmbgwZ8iqyMPmXefof8Yf,Nickelback,How You Remind Me,10.0
6U59xekWOtch0p4MOWbv9L,E the profit,Bluegrass,5.0
7a7v27v9qrwjKBbsqrCZt9,The Lumineers,Have You Ever Seen The Rain - Recorded at Electric Lady Studios NYC,0.0
2eG7o3BfbzohiETArwsX1K,Days Of The New,"Touch, Peel And Stand",10.0
,Moshe Peretz,◊ò◊ô◊°◊î 5325,9.0
7N2DblLu8DuZ0seGYSg73v,Motion City Soundtrack,The Future Freaks Me Out,10.0
6lr73ucUCPbdw1Ge4cw4UM,Eagles Of Death Metal,Family Affair,6.0
29Pevc6BI4l36iHSQ0r2mK,JUBEE,Spotlight (feat. BIM),9.0
1SBGE2wrNmiwHnnLSAiegd,1349,I Am Abomination,8.0
1BFzO8coSKQHqAqOqcWNkE,Grimes,So Heavy I Fell Through the Earth - Art Mix,6.0
6XJnsMx6WrLWz9lRx024Pz,Seether,Beg,10.0
2tFAP5PycKceC26ZnIqnBt,Monie Love,It's a Shame (My Sister),5.0
7Esd9ROfkgPgBtWN72U5P5,The 1975,She Lays Down,10.0
67awxiNHNyjMXhVgsHuIrs,DJ Snake,Turn Down for What,9.0
6p8NuHm8uCGnn2Dtbtf7zE,Migos,Slippery (feat. Gucci Mane),5.0
7ARF5nMaEIwAvGNoY5V5DT,Fatherson,Always,10.0
0blF6RG9j71aoMoyM5qqSx,Zozo Ginzburg,Boots,6.0
44sVmdouhNbt1njQnW2fHr,Steve Kuhn,Lonely Town,7.0
1nLF4GpaJe54kjjBVxIBRS,Bathory,A Fine Day to Die,8.0
,Red Band,Baby Can I Hold You,9.0
7psi2y1Mm973ZkYynLYuEC,Imelda May,Johnny Got A Boom Boom,10.0
2sIkhkfN6uC1d2E06Ke5a8,LIONFIGHT,Heaviness,8.0
,Noy Fadlon,◊ê◊ú ◊™◊í◊ô◊ì,9.0
3VEFybccRTeWSZRkJxDuNR,The Presidents Of The United States Of America,Peaches,10.0
1udKn1oNKYQSQ9OmiIWCMu,The Lovin' Spoonful,Do You Believe in Magic?,10.0
7JKs9cSTofhiZp693gzUlV,BAND-MAID,about Us,10.0
2dgL3GePB3gJot6bjpo4SC,Vintage Trouble,Shows What You Know,2.0
2WZbwWB05tnjUzJHt4KL4H,Angelus Apatrida,Betrayed,8.0
4Y3iqlme6RnS6G4Q0tcqMz,Shinedown,State of My Head,10.0
,Itay Levi,◊î◊ô◊ô ◊ê◊™,9.0
6sBfW1MvCJnMK7pqHJr2zH,Egg Drop Soup,Hard to Hold On,10.0
6MC9eyZJiicT4tT2YOqf5d,Asobi Seksu,Thursday,6.0
6qKEuKSyMEhzrMHn53Qqmg,Nia Archives,Headz Gone West,6.0
5VvsZvy1mwx4teyvI7O9rs,Bat For Lashes,Daniel,6.0
62VmGFPyLoXrlUiyO14iha,The Veils,Low Lays the Devil,10.0
3BRsFw0sN4hGzDC3PIWxTd,Frozen Crown,Towards the Sun,8.0
5zxQDFvwKquwENkzdjIr5u,Rasco,Flowers,6.0
,"Sadhana Sargam, Sonali","Hanste Hanste Kat Jaye Raaste, Pt. 2",3.0
1zAFB2woHMnip3O0WJJA41,Lootpack,Whenimondamic,5.0
5w4d5MbA8SA4GAjxfvXlPj,chemical club,double down,6.0
4baw6m9OhZ1W8fPqWinZ3L,Stevie Ray Vaughan,Life By The Drop,2.0
2DMxO8vYHNfBcUj7DwEUSM,Eve 6,can we combine,10.0
2s9BHqNHVkbhYCbE5tAMre,Charlie Beale,Stick Em Up,2.0
5NR2RuQ5rQplGLaKS7ZwAu,ZZ Top,Arrested for Driving While Blind,2.0
3I3wT9xnFlNWM9SlQyH9i1,Battle Tapes,Last Resort & Spa,10.0
3awtlr6uIsrUvZr1SCeQN0,pg.lost,Suffering,10.0
,–°–ø–∞—Å–∏–±–æ,–°—á–∏—Ç–∞–ª–æ—á–∫–∞,6.0
4cgDk0IjwdG8w1ArIaqdpq,The Arcs,Outta My Mind,10.0
7bsZBxsGS4heYtLdBXj6VU,The Pretty Things,Midnight To Six Man,2.0
,Moshe Peretz,◊ê◊†◊ô ◊©◊ú◊ö,9.0
55C4rPaJYVm0nOsb8Xrm80,SpotemGottem,Federal,5.0
5ElL6TbHTRZzrBfwg5u9iG,Atlas Genius,Elegant Strangers,1.0
,Da√∞i Freyr,Think About Things,1.0
6CSTSByUvQyYIlGStzM3Qd,POORSTACY,Public Enemy,6.0
4nWHPMywLwn3oONWNfGJ2k,Les Petits Pilous,Wake Up - Original,6.0
,Shlomi Shabat,◊ë◊í◊ú◊ú ◊î◊®◊ï◊ó,9.0
,Aaron Lewis,State I‚Äôm In,10.0
22538YKRjtLLuosd61VUOn,Black Eyed Peas,Imma Be,9.0
1CB9cgyrhcSfH3ppqLeMQV,Pixey,The Mersey Line,6.0
05mAIVLkIWc2d1UBYZBCp8,Charli XCX,1999,9.0
0NdTUS4UiNYCNn5FgVqKQY,Arctic Monkeys,Snap Out Of It,1.0
7gDNQLV9cr8449LFrQbk5J,Gregory Alan Isakov,San Luis,0.0
5cwZFTdktFh5XjRglkqJYr,Dorothy,Dark Nights,10.0
4vFmkr2xrxjYvZ3WYvSybm,Adrian Younge,Light on the Horizon,5.0
1EmimnysAUBhiy8rDbNN01,Django Django,Default,6.0
1TYyoP8sdXQ039kghXQZuf,Poppy Ackroyd,Parallel (feat. Manu Delago),1.0
1KNNTdw7SzJ90p6RXq4kGE,The Judds,Grandpa (Tell Me 'Bout The Good Old Days),4.0
5X6TnKT37TaSDkFm0598Uo,Ed Sheeran,Castle on the Hill - Acoustic,0.0
,Agam Buhbut,◊¢◊ë◊®◊ï ◊ó◊ï◊ì◊©◊ô◊ô◊ù,9.0
5vz1cJ2yiz9c2CnMu5KiVj,Guvna B,Kingdom Skank,5.0
01UYpHuzHi4eB9PAbDoPY2,Seals and Crofts,Summer Breeze,10.0
,Peled,◊ó◊®◊ß◊ï◊™,5.0
3UBFUWBUWoUP6ODoiexwj3,Dizzy,Sunflower,9.0
4GDsishOZqMnk4CRoncBqF,English Teacher,R&B,10.0
43ToXiDoNOqhPIOL4VNENc,Accept,The Undertaker,8.0
7szuecWAPwGoV1e5vGu8tl,The Weeknd,In Your Eyes,9.0
,Shania Twain,You're Still The One - Live,9.0
7lBcer2WtpdnPpHVcVpROp,War & Pierce,The Map,2.0
,Hanan Ben Ari,◊ê◊†◊î ◊ê◊ú◊ö,9.0
5BYCsDKV8ulLKdEYXsoHur,DJ Enimoney,Sugar Daddy,9.0
6QZfj7u76JcewmSARFVUmr,The Byrds,5D (Fifth Dimension),10.0
47v4uUtj5AukJmCbMq4Kry,Terrace Martin,Freeze Tag (feat. Phoelix),6.0
5psEZhQu6lukjhavJo4AbC,The Kid LAROI,SO DONE,5.0
1BExV8JprNJLvLeDE9qdEW,Staind,It's Been Awhile,10.0
7mnnCaWiLtsbOQEExjWeHc,Gengahr,Icarus,6.0
2kj5f1eRhUFhW6K0qUwoD8,Mr. Big,Wild World - 2009 Remastered Version,10.0
154t1fkfSU7zyJojSN6gvR,Brandi Carlile,"Take Me Home, Country Roads",0.0
17XgxMFNzBYv38TEJRC18D,Sum 41,The Hell Song,10.0
3JCqB2HhpIPNNg1O4os8o5,Sfera Ebbasta,Baby (with J Balvin),9.0
5smC5kSVuFxNZeoa2ZLUKu,Amitabh Bachchan,"Mere Angne Mein, Pt. 1",3.0
3zdTA309WHMFZo1l6IAiPu,Hatchie,Sure,6.0
5YcsVvdguZVU10TFO17duz,Chicken Shack,The Way It Is,2.0
,Sagol 59,◊ñ◊î◊ë ◊ï◊õ◊°◊£,5.0
5SAVbHhpOagXU5QbueZno8,Max Richter,Follower,6.0
,"Aaron Parks, Ben Street, Billy Hart",Song For Sashou,7.0
3CtKSQyQPdzA2u7n9tjJw2,Corrosion Of Conformity,Albatross,10.0
4YCBBxP0AeWPpEwidahrha,Q-Tip,Vivrant Thing - Club Mix,5.0
3cwtordfGGU2cpYEwQxJEd,Johnny Shines,Travelling Back Home,2.0
7jdBp6gDHrCK0YVKuqrU8d,Kacy Hill,Arm's Length,6.0
4SkKv1DdU52DJHLNZHZB4t,Deftones,Wax and Wane - 2005 Remaster,6.0
,Sports Team,Happy (God‚Äôs Own Country),10.0
4m47xPEhHcIe2QPCXk18LV,Vistas,Comfort,6.0
511ePygvjEmAv6QoH7T9BA,Westlife,Moments,9.0
3PoEcTE8L23vYlAbIYbtHA,Spin Doctors,What Time Is It?,10.0
1MAZXGVX6v3630AjDhSHPE,Witchrider,Black,10.0
1eaoJ01HSXQIoTDRgq5B5S,OneRepublic,Kids,10.0
3Dtg7OR2EYGI5zZuuRpFKT,Fenne Lily,Top to Toe,0.0
,Simon Provencher,Mesures,6.0
1LZ4N16PaRnOg7odVvBG34,Jay Portal,Turbulence,5.0
12FKinbtiPsYDPjHzoCiUr,Homecomings,Here,9.0
6t7JhxmZXS0YrYgvQyRWZ1,Narrow Head,Night Tryst,10.0
47atuTch0AN7NvP9vp42a5,Creedence Clearwater Revival,Ramble Tamble,10.0
4NzlpYVrTYG1eo8BCu3MLB,Jerry Reed,East Bound and Down,4.0
3QVtDnXU5zqGWxWDFBMiDj,Pavement,Gold Soundz,1.0
1yCXPOdArdy2kDPUD1WTeQ,The Snuts,Summer In the City,10.0
6kxo2n2WY48fAhLuiwYOAb,Spinall,Sere - Remix,9.0
1kZpYFQHUKv4xHELaaUSqP,Sharon Van Etten,Like I Used To,6.0
3OhxEn7mrESfZguYIgornM,Creedence Clearwater Revival,Proud Mary - Live At The Woodstock Music & Art Fair / 1969,10.0
4m36CrtwjdjSFrX2BK4ycH,Arik Einstein,Don Kishot,10.0
3PE5rZj91lNwCIHzqCjwRR,Little Snake,FEVER DREAM,6.0
2TOzTqQXNmR2zDJXihjZ2e,Olivia Rodrigo,enough for you,9.0
2hdy9Wt9qp7M7d0U3ossu2,Britney Spears,If U Seek Amy,9.0
4wt2PBgqXZbvRiWSHDc4O4,David Allan Coe,The Ride,4.0
1H7KnK26kc1YyellpbINEn,Pop Smoke,The Woo (feat. 50 Cent & Roddy Ricch),5.0
3Vexo4GX6tW6LGVqVOThbu,Bad Boy Chiller Crew,Clothes,9.0
1yqMgZNrevsWMLWfO2PRp5,Coldplay,Charlie Brown,10.0
0B3D3b9O7Jwlbi57sNuzSp,Mob Rich,Funeral,10.0
1a0jM5V46p2ZtauZfbew6I,Dead Poet Society,.getawayfortheweekend.,10.0
4PEeZ2U4UfP2Jo8EtIOjus,? & The Mysterians,96 Tears,10.0
78e02OxzIocXs21FqQ4UGK,George Ogilvie,Foreign Hands,9.0
2SmlWvdYG6FsagxN3FkHMI,Supertramp,Bloody Well Right,10.0
0e05wFNr6zg1ULcp4NKs1p,Shenandoah,Two Dozen Roses,4.0
37Uhy9EHtf9XNQIEFjpRkp,Fickle Friends,IRL,6.0
7bRk8Vq4HNDAAPYbuAd1hg,Moonspell,The Greater Good,8.0
4lkfU7mlHJIHVi2jYCIcO0,The Sleepy Jackson,Good Dancers,6.0
