Classes,Tracks,Set Type
8,2437,Prediction Deep Neural Network
5,2438,Prediction Deep Neural Network
7,2439,Prediction Deep Neural Network
10,2440,Prediction Deep Neural Network
8,2441,Prediction Deep Neural Network
10,2442,Prediction Deep Neural Network
10,2443,Prediction Deep Neural Network
10,2444,Prediction Deep Neural Network
9,2445,Prediction Deep Neural Network
8,2446,Prediction Deep Neural Network
5,2447,Prediction Deep Neural Network
10,2448,Prediction Deep Neural Network
5,2449,Prediction Deep Neural Network
10,2450,Prediction Deep Neural Network
10,2451,Prediction Deep Neural Network
8,2452,Prediction Deep Neural Network
5,2453,Prediction Deep Neural Network
9,2454,Prediction Deep Neural Network
10,2455,Prediction Deep Neural Network
8,2456,Prediction Deep Neural Network
8,2457,Prediction Deep Neural Network
10,2458,Prediction Deep Neural Network
10,2459,Prediction Deep Neural Network
10,2460,Prediction Deep Neural Network
10,2461,Prediction Deep Neural Network
10,2462,Prediction Deep Neural Network
10,2463,Prediction Deep Neural Network
9,2464,Prediction Deep Neural Network
10,2465,Prediction Deep Neural Network
5,2466,Prediction Deep Neural Network
10,2467,Prediction Deep Neural Network
7,2468,Prediction Deep Neural Network
10,2469,Prediction Deep Neural Network
10,2470,Prediction Deep Neural Network
10,2471,Prediction Deep Neural Network
6,2472,Prediction Deep Neural Network
5,2473,Prediction Deep Neural Network
10,2474,Prediction Deep Neural Network
10,2475,Prediction Deep Neural Network
10,2476,Prediction Deep Neural Network
8,2477,Prediction Deep Neural Network
8,2478,Prediction Deep Neural Network
6,2479,Prediction Deep Neural Network
10,2480,Prediction Deep Neural Network
9,2481,Prediction Deep Neural Network
2,2482,Prediction Deep Neural Network
10,2483,Prediction Deep Neural Network
10,2484,Prediction Deep Neural Network
5,2485,Prediction Deep Neural Network
10,2486,Prediction Deep Neural Network
10,2487,Prediction Deep Neural Network
8,2488,Prediction Deep Neural Network
6,2489,Prediction Deep Neural Network
10,2490,Prediction Deep Neural Network
5,2491,Prediction Deep Neural Network
9,2492,Prediction Deep Neural Network
5,2493,Prediction Deep Neural Network
10,2494,Prediction Deep Neural Network
10,2495,Prediction Deep Neural Network
10,2496,Prediction Deep Neural Network
2,2497,Prediction Deep Neural Network
10,2498,Prediction Deep Neural Network
9,2499,Prediction Deep Neural Network
10,2500,Prediction Deep Neural Network
9,2501,Prediction Deep Neural Network
8,2502,Prediction Deep Neural Network
8,2503,Prediction Deep Neural Network
6,2504,Prediction Deep Neural Network
10,2505,Prediction Deep Neural Network
5,2506,Prediction Deep Neural Network
10,2507,Prediction Deep Neural Network
6,2508,Prediction Deep Neural Network
10,2509,Prediction Deep Neural Network
10,2510,Prediction Deep Neural Network
10,2511,Prediction Deep Neural Network
5,2512,Prediction Deep Neural Network
10,2513,Prediction Deep Neural Network
10,2514,Prediction Deep Neural Network
5,2515,Prediction Deep Neural Network
9,2516,Prediction Deep Neural Network
9,2517,Prediction Deep Neural Network
10,2518,Prediction Deep Neural Network
9,2519,Prediction Deep Neural Network
10,2520,Prediction Deep Neural Network
10,2521,Prediction Deep Neural Network
6,2522,Prediction Deep Neural Network
8,2523,Prediction Deep Neural Network
8,2524,Prediction Deep Neural Network
10,2525,Prediction Deep Neural Network
10,2526,Prediction Deep Neural Network
10,2527,Prediction Deep Neural Network
10,2528,Prediction Deep Neural Network
10,2529,Prediction Deep Neural Network
5,2530,Prediction Deep Neural Network
2,2531,Prediction Deep Neural Network
2,2532,Prediction Deep Neural Network
6,2533,Prediction Deep Neural Network
10,2534,Prediction Deep Neural Network
10,2535,Prediction Deep Neural Network
6,2536,Prediction Deep Neural Network
8,2537,Prediction Deep Neural Network
10,2538,Prediction Deep Neural Network
10,2539,Prediction Deep Neural Network
2,2540,Prediction Deep Neural Network
5,2541,Prediction Deep Neural Network
8,2542,Prediction Deep Neural Network
10,2543,Prediction Deep Neural Network
10,2544,Prediction Deep Neural Network
6,2545,Prediction Deep Neural Network
10,2546,Prediction Deep Neural Network
10,2547,Prediction Deep Neural Network
9,2548,Prediction Deep Neural Network
10,2549,Prediction Deep Neural Network
10,2550,Prediction Deep Neural Network
2,2551,Prediction Deep Neural Network
6,2552,Prediction Deep Neural Network
10,2553,Prediction Deep Neural Network
10,2554,Prediction Deep Neural Network
10,2555,Prediction Deep Neural Network
9,2556,Prediction Deep Neural Network
6,2557,Prediction Deep Neural Network
10,2558,Prediction Deep Neural Network
10,2559,Prediction Deep Neural Network
10,2560,Prediction Deep Neural Network
2,2561,Prediction Deep Neural Network
10,2562,Prediction Deep Neural Network
6,2563,Prediction Deep Neural Network
10,2564,Prediction Deep Neural Network
10,2565,Prediction Deep Neural Network
6,2566,Prediction Deep Neural Network
9,2567,Prediction Deep Neural Network
10,2568,Prediction Deep Neural Network
8,2569,Prediction Deep Neural Network
5,2570,Prediction Deep Neural Network
2,2571,Prediction Deep Neural Network
10,2572,Prediction Deep Neural Network
10,2573,Prediction Deep Neural Network
10,2574,Prediction Deep Neural Network
2,2575,Prediction Deep Neural Network
2,2576,Prediction Deep Neural Network
10,2577,Prediction Deep Neural Network
6,2578,Prediction Deep Neural Network
10,2579,Prediction Deep Neural Network
8,2580,Prediction Deep Neural Network
8,2581,Prediction Deep Neural Network
10,2582,Prediction Deep Neural Network
10,2583,Prediction Deep Neural Network
10,2584,Prediction Deep Neural Network
10,2585,Prediction Deep Neural Network
10,2586,Prediction Deep Neural Network
7,2587,Prediction Deep Neural Network
6,2588,Prediction Deep Neural Network
10,2589,Prediction Deep Neural Network
2,2590,Prediction Deep Neural Network
10,2591,Prediction Deep Neural Network
5,2592,Prediction Deep Neural Network
10,2593,Prediction Deep Neural Network
9,2594,Prediction Deep Neural Network
6,2595,Prediction Deep Neural Network
8,2596,Prediction Deep Neural Network
8,2597,Prediction Deep Neural Network
10,2598,Prediction Deep Neural Network
9,2599,Prediction Deep Neural Network
10,2600,Prediction Deep Neural Network
10,2601,Prediction Deep Neural Network
10,2602,Prediction Deep Neural Network
8,2603,Prediction Deep Neural Network
7,2604,Prediction Deep Neural Network
10,2605,Prediction Deep Neural Network
10,2606,Prediction Deep Neural Network
9,2607,Prediction Deep Neural Network
6,2608,Prediction Deep Neural Network
10,2609,Prediction Deep Neural Network
9,2610,Prediction Deep Neural Network
7,2611,Prediction Deep Neural Network
10,2612,Prediction Deep Neural Network
10,2613,Prediction Deep Neural Network
10,2614,Prediction Deep Neural Network
9,2615,Prediction Deep Neural Network
10,2616,Prediction Deep Neural Network
6,2617,Prediction Deep Neural Network
6,2618,Prediction Deep Neural Network
10,2619,Prediction Deep Neural Network
8,2620,Prediction Deep Neural Network
10,2621,Prediction Deep Neural Network
10,2622,Prediction Deep Neural Network
10,2623,Prediction Deep Neural Network
10,2624,Prediction Deep Neural Network
10,2625,Prediction Deep Neural Network
10,2626,Prediction Deep Neural Network
6,2627,Prediction Deep Neural Network
10,2628,Prediction Deep Neural Network
10,2629,Prediction Deep Neural Network
10,2630,Prediction Deep Neural Network
6,2631,Prediction Deep Neural Network
9,2632,Prediction Deep Neural Network
10,2633,Prediction Deep Neural Network
10,2634,Prediction Deep Neural Network
9,2635,Prediction Deep Neural Network
5,2636,Prediction Deep Neural Network
8,2637,Prediction Deep Neural Network
10,2638,Prediction Deep Neural Network
6,2639,Prediction Deep Neural Network
10,2640,Prediction Deep Neural Network
10,2641,Prediction Deep Neural Network
6,2642,Prediction Deep Neural Network
5,2643,Prediction Deep Neural Network
9,2644,Prediction Deep Neural Network
6,2645,Prediction Deep Neural Network
10,2646,Prediction Deep Neural Network
10,2647,Prediction Deep Neural Network
10,2648,Prediction Deep Neural Network
5,2649,Prediction Deep Neural Network
8,2650,Prediction Deep Neural Network
10,2651,Prediction Deep Neural Network
6,2652,Prediction Deep Neural Network
6,2653,Prediction Deep Neural Network
10,2654,Prediction Deep Neural Network
2,2655,Prediction Deep Neural Network
10,2656,Prediction Deep Neural Network
6,2657,Prediction Deep Neural Network
10,2658,Prediction Deep Neural Network
10,2659,Prediction Deep Neural Network
10,2660,Prediction Deep Neural Network
9,2661,Prediction Deep Neural Network
9,2662,Prediction Deep Neural Network
10,2663,Prediction Deep Neural Network
9,2664,Prediction Deep Neural Network
10,2665,Prediction Deep Neural Network
9,2666,Prediction Deep Neural Network
10,2667,Prediction Deep Neural Network
5,2668,Prediction Deep Neural Network
10,2669,Prediction Deep Neural Network
10,2670,Prediction Deep Neural Network
10,2671,Prediction Deep Neural Network
10,2672,Prediction Deep Neural Network
9,2673,Prediction Deep Neural Network
10,2674,Prediction Deep Neural Network
8,2675,Prediction Deep Neural Network
6,2676,Prediction Deep Neural Network
10,2677,Prediction Deep Neural Network
10,2678,Prediction Deep Neural Network
6,2679,Prediction Deep Neural Network
10,2680,Prediction Deep Neural Network
5,2681,Prediction Deep Neural Network
9,2682,Prediction Deep Neural Network
6,2683,Prediction Deep Neural Network
9,2684,Prediction Deep Neural Network
10,2685,Prediction Deep Neural Network
10,2686,Prediction Deep Neural Network
10,2687,Prediction Deep Neural Network
10,2688,Prediction Deep Neural Network
9,2689,Prediction Deep Neural Network
6,2690,Prediction Deep Neural Network
2,2691,Prediction Deep Neural Network
8,2692,Prediction Deep Neural Network
6,2693,Prediction Deep Neural Network
8,2694,Prediction Deep Neural Network
9,2695,Prediction Deep Neural Network
6,2696,Prediction Deep Neural Network
9,2697,Prediction Deep Neural Network
5,2698,Prediction Deep Neural Network
8,2699,Prediction Deep Neural Network
10,2700,Prediction Deep Neural Network
10,2701,Prediction Deep Neural Network
6,2702,Prediction Deep Neural Network
10,2703,Prediction Deep Neural Network
10,2704,Prediction Deep Neural Network
10,2705,Prediction Deep Neural Network
9,2706,Prediction Deep Neural Network
10,2707,Prediction Deep Neural Network
6,2708,Prediction Deep Neural Network
10,2709,Prediction Deep Neural Network
8,2710,Prediction Deep Neural Network
10,2711,Prediction Deep Neural Network
10,2712,Prediction Deep Neural Network
10,2713,Prediction Deep Neural Network
10,2714,Prediction Deep Neural Network
10,2715,Prediction Deep Neural Network
10,2716,Prediction Deep Neural Network
8,2717,Prediction Deep Neural Network
8,2718,Prediction Deep Neural Network
6,2719,Prediction Deep Neural Network
10,2720,Prediction Deep Neural Network
10,2721,Prediction Deep Neural Network
10,2722,Prediction Deep Neural Network
9,2723,Prediction Deep Neural Network
10,2724,Prediction Deep Neural Network
2,2725,Prediction Deep Neural Network
10,2726,Prediction Deep Neural Network
7,2727,Prediction Deep Neural Network
10,2728,Prediction Deep Neural Network
5,2729,Prediction Deep Neural Network
10,2730,Prediction Deep Neural Network
10,2731,Prediction Deep Neural Network
10,2732,Prediction Deep Neural Network
6,2733,Prediction Deep Neural Network
10,2734,Prediction Deep Neural Network
5,2735,Prediction Deep Neural Network
10,2736,Prediction Deep Neural Network
2,2737,Prediction Deep Neural Network
10,2738,Prediction Deep Neural Network
10,2739,Prediction Deep Neural Network
6,2740,Prediction Deep Neural Network
10,2741,Prediction Deep Neural Network
10,2742,Prediction Deep Neural Network
6,2743,Prediction Deep Neural Network
9,2744,Prediction Deep Neural Network
10,2745,Prediction Deep Neural Network
9,2746,Prediction Deep Neural Network
9,2747,Prediction Deep Neural Network
5,2748,Prediction Deep Neural Network
8,2749,Prediction Deep Neural Network
6,2750,Prediction Deep Neural Network
10,2751,Prediction Deep Neural Network
2,2752,Prediction Deep Neural Network
8,2753,Prediction Deep Neural Network
9,2754,Prediction Deep Neural Network
10,2755,Prediction Deep Neural Network
5,2756,Prediction Deep Neural Network
10,2757,Prediction Deep Neural Network
10,2758,Prediction Deep Neural Network
10,2759,Prediction Deep Neural Network
2,2760,Prediction Deep Neural Network
5,2761,Prediction Deep Neural Network
5,2762,Prediction Deep Neural Network
2,2763,Prediction Deep Neural Network
5,2764,Prediction Deep Neural Network
6,2765,Prediction Deep Neural Network
5,2766,Prediction Deep Neural Network
9,2767,Prediction Deep Neural Network
10,2768,Prediction Deep Neural Network
10,2769,Prediction Deep Neural Network
10,2770,Prediction Deep Neural Network
2,2771,Prediction Deep Neural Network
5,2772,Prediction Deep Neural Network
10,2773,Prediction Deep Neural Network
10,2774,Prediction Deep Neural Network
8,2775,Prediction Deep Neural Network
10,2776,Prediction Deep Neural Network
6,2777,Prediction Deep Neural Network
10,2778,Prediction Deep Neural Network
10,2779,Prediction Deep Neural Network
10,2780,Prediction Deep Neural Network
6,2781,Prediction Deep Neural Network
9,2782,Prediction Deep Neural Network
10,2783,Prediction Deep Neural Network
10,2784,Prediction Deep Neural Network
10,2785,Prediction Deep Neural Network
10,2786,Prediction Deep Neural Network
10,2787,Prediction Deep Neural Network
9,2788,Prediction Deep Neural Network
10,2789,Prediction Deep Neural Network
10,2790,Prediction Deep Neural Network
6,2791,Prediction Deep Neural Network
8,2792,Prediction Deep Neural Network
10,2793,Prediction Deep Neural Network
8,2794,Prediction Deep Neural Network
7,2795,Prediction Deep Neural Network
6,2796,Prediction Deep Neural Network
10,2797,Prediction Deep Neural Network
10,2798,Prediction Deep Neural Network
10,2799,Prediction Deep Neural Network
10,2800,Prediction Deep Neural Network
7,2801,Prediction Deep Neural Network
2,2802,Prediction Deep Neural Network
6,2803,Prediction Deep Neural Network
10,2804,Prediction Deep Neural Network
10,2805,Prediction Deep Neural Network
10,2806,Prediction Deep Neural Network
10,2807,Prediction Deep Neural Network
10,2808,Prediction Deep Neural Network
10,2809,Prediction Deep Neural Network
9,2810,Prediction Deep Neural Network
6,2811,Prediction Deep Neural Network
5,2812,Prediction Deep Neural Network
5,2813,Prediction Deep Neural Network
9,2814,Prediction Deep Neural Network
10,2815,Prediction Deep Neural Network
10,2816,Prediction Deep Neural Network
10,2817,Prediction Deep Neural Network
10,2818,Prediction Deep Neural Network
10,2819,Prediction Deep Neural Network
6,2820,Prediction Deep Neural Network
10,2821,Prediction Deep Neural Network
10,2822,Prediction Deep Neural Network
9,2823,Prediction Deep Neural Network
10,2824,Prediction Deep Neural Network
9,2825,Prediction Deep Neural Network
10,2826,Prediction Deep Neural Network
8,2827,Prediction Deep Neural Network
10,2828,Prediction Deep Neural Network
10,2829,Prediction Deep Neural Network
10,2830,Prediction Deep Neural Network
10,2831,Prediction Deep Neural Network
8,2832,Prediction Deep Neural Network
10,2833,Prediction Deep Neural Network
10,2834,Prediction Deep Neural Network
10,2835,Prediction Deep Neural Network
10,2836,Prediction Deep Neural Network
8,2837,Prediction Deep Neural Network
10,2838,Prediction Deep Neural Network
10,2839,Prediction Deep Neural Network
9,2840,Prediction Deep Neural Network
6,2841,Prediction Deep Neural Network
6,2842,Prediction Deep Neural Network
10,2843,Prediction Deep Neural Network
10,2844,Prediction Deep Neural Network
5,2845,Prediction Deep Neural Network
10,2846,Prediction Deep Neural Network
9,2847,Prediction Deep Neural Network
9,2848,Prediction Deep Neural Network
8,2849,Prediction Deep Neural Network
7,2850,Prediction Deep Neural Network
2,2851,Prediction Deep Neural Network
10,2852,Prediction Deep Neural Network
10,2853,Prediction Deep Neural Network
6,2854,Prediction Deep Neural Network
6,2855,Prediction Deep Neural Network
10,2856,Prediction Deep Neural Network
10,2857,Prediction Deep Neural Network
9,2858,Prediction Deep Neural Network
6,2859,Prediction Deep Neural Network
6,2860,Prediction Deep Neural Network
10,2861,Prediction Deep Neural Network
10,2862,Prediction Deep Neural Network
8,2863,Prediction Deep Neural Network
2,2864,Prediction Deep Neural Network
6,2865,Prediction Deep Neural Network
10,2866,Prediction Deep Neural Network
10,2867,Prediction Deep Neural Network
6,2868,Prediction Deep Neural Network
10,2869,Prediction Deep Neural Network
10,2870,Prediction Deep Neural Network
9,2871,Prediction Deep Neural Network
9,2872,Prediction Deep Neural Network
10,2873,Prediction Deep Neural Network
10,2874,Prediction Deep Neural Network
8,2875,Prediction Deep Neural Network
6,2876,Prediction Deep Neural Network
10,2877,Prediction Deep Neural Network
8,2878,Prediction Deep Neural Network
10,2879,Prediction Deep Neural Network
10,2880,Prediction Deep Neural Network
10,2881,Prediction Deep Neural Network
10,2882,Prediction Deep Neural Network
10,2883,Prediction Deep Neural Network
5,2884,Prediction Deep Neural Network
10,2885,Prediction Deep Neural Network
5,2886,Prediction Deep Neural Network
9,2887,Prediction Deep Neural Network
10,2888,Prediction Deep Neural Network
10,2889,Prediction Deep Neural Network
10,2890,Prediction Deep Neural Network
10,2891,Prediction Deep Neural Network
5,2892,Prediction Deep Neural Network
10,2893,Prediction Deep Neural Network
10,2894,Prediction Deep Neural Network
10,2895,Prediction Deep Neural Network
10,2896,Prediction Deep Neural Network
5,2897,Prediction Deep Neural Network
10,2898,Prediction Deep Neural Network
6,2899,Prediction Deep Neural Network
10,2900,Prediction Deep Neural Network
10,2901,Prediction Deep Neural Network
6,2902,Prediction Deep Neural Network
9,2903,Prediction Deep Neural Network
10,2904,Prediction Deep Neural Network
2,2905,Prediction Deep Neural Network
10,2906,Prediction Deep Neural Network
6,2907,Prediction Deep Neural Network
10,2908,Prediction Deep Neural Network
10,2909,Prediction Deep Neural Network
10,2910,Prediction Deep Neural Network
10,2911,Prediction Deep Neural Network
10,2912,Prediction Deep Neural Network
10,2913,Prediction Deep Neural Network
9,2914,Prediction Deep Neural Network
10,2915,Prediction Deep Neural Network
10,2916,Prediction Deep Neural Network
2,2917,Prediction Deep Neural Network
9,2918,Prediction Deep Neural Network
10,2919,Prediction Deep Neural Network
9,2920,Prediction Deep Neural Network
10,2921,Prediction Deep Neural Network
8,2922,Prediction Deep Neural Network
10,2923,Prediction Deep Neural Network
10,2924,Prediction Deep Neural Network
9,2925,Prediction Deep Neural Network
10,2926,Prediction Deep Neural Network
10,2927,Prediction Deep Neural Network
10,2928,Prediction Deep Neural Network
10,2929,Prediction Deep Neural Network
6,2930,Prediction Deep Neural Network
5,2931,Prediction Deep Neural Network
10,2932,Prediction Deep Neural Network
10,2933,Prediction Deep Neural Network
5,2934,Prediction Deep Neural Network
10,2935,Prediction Deep Neural Network
10,2936,Prediction Deep Neural Network
10,2937,Prediction Deep Neural Network
2,2938,Prediction Deep Neural Network
10,2939,Prediction Deep Neural Network
10,2940,Prediction Deep Neural Network
10,2941,Prediction Deep Neural Network
10,2942,Prediction Deep Neural Network
10,2943,Prediction Deep Neural Network
10,2944,Prediction Deep Neural Network
10,2945,Prediction Deep Neural Network
10,2946,Prediction Deep Neural Network
8,2947,Prediction Deep Neural Network
10,2948,Prediction Deep Neural Network
6,2949,Prediction Deep Neural Network
6,2950,Prediction Deep Neural Network
5,2951,Prediction Deep Neural Network
10,2952,Prediction Deep Neural Network
10,2953,Prediction Deep Neural Network
10,2954,Prediction Deep Neural Network
10,2955,Prediction Deep Neural Network
9,2956,Prediction Deep Neural Network
10,2957,Prediction Deep Neural Network
10,2958,Prediction Deep Neural Network
10,2959,Prediction Deep Neural Network
8,2960,Prediction Deep Neural Network
10,2961,Prediction Deep Neural Network
6,2962,Prediction Deep Neural Network
9,2963,Prediction Deep Neural Network
5,2964,Prediction Deep Neural Network
10,2965,Prediction Deep Neural Network
10,2966,Prediction Deep Neural Network
9,2967,Prediction Deep Neural Network
8,2968,Prediction Deep Neural Network
10,2969,Prediction Deep Neural Network
8,2970,Prediction Deep Neural Network
10,2971,Prediction Deep Neural Network
8,2972,Prediction Deep Neural Network
5,2973,Prediction Deep Neural Network
8,2974,Prediction Deep Neural Network
10,2975,Prediction Deep Neural Network
8,2976,Prediction Deep Neural Network
8,2977,Prediction Deep Neural Network
10,2978,Prediction Deep Neural Network
8,2979,Prediction Deep Neural Network
10,2980,Prediction Deep Neural Network
6,2981,Prediction Deep Neural Network
8,2982,Prediction Deep Neural Network
10,2983,Prediction Deep Neural Network
10,2984,Prediction Deep Neural Network
9,2985,Prediction Deep Neural Network
7,2986,Prediction Deep Neural Network
9,2987,Prediction Deep Neural Network
10,2988,Prediction Deep Neural Network
10,2989,Prediction Deep Neural Network
6,2990,Prediction Deep Neural Network
9,2991,Prediction Deep Neural Network
5,2992,Prediction Deep Neural Network
10,2993,Prediction Deep Neural Network
5,2994,Prediction Deep Neural Network
8,2995,Prediction Deep Neural Network
5,2996,Prediction Deep Neural Network
5,2997,Prediction Deep Neural Network
10,2998,Prediction Deep Neural Network
10,2999,Prediction Deep Neural Network
6,3000,Prediction Deep Neural Network
8,3001,Prediction Deep Neural Network
10,3002,Prediction Deep Neural Network
8,3003,Prediction Deep Neural Network
9,3004,Prediction Deep Neural Network
8,3005,Prediction Deep Neural Network
8,3006,Prediction Deep Neural Network
2,3007,Prediction Deep Neural Network
10,3008,Prediction Deep Neural Network
10,3009,Prediction Deep Neural Network
10,3010,Prediction Deep Neural Network
9,3011,Prediction Deep Neural Network
9,3012,Prediction Deep Neural Network
6,3013,Prediction Deep Neural Network
8,3014,Prediction Deep Neural Network
7,3015,Prediction Deep Neural Network
10,3016,Prediction Deep Neural Network
10,3017,Prediction Deep Neural Network
10,3018,Prediction Deep Neural Network
9,3019,Prediction Deep Neural Network
10,3020,Prediction Deep Neural Network
9,3021,Prediction Deep Neural Network
5,3022,Prediction Deep Neural Network
2,3023,Prediction Deep Neural Network
10,3024,Prediction Deep Neural Network
8,3025,Prediction Deep Neural Network
8,3026,Prediction Deep Neural Network
10,3027,Prediction Deep Neural Network
10,3028,Prediction Deep Neural Network
8,3029,Prediction Deep Neural Network
10,3030,Prediction Deep Neural Network
10,3031,Prediction Deep Neural Network
10,3032,Prediction Deep Neural Network
10,3033,Prediction Deep Neural Network
10,3034,Prediction Deep Neural Network
10,3035,Prediction Deep Neural Network
10,3036,Prediction Deep Neural Network
10,3037,Prediction Deep Neural Network
6,3038,Prediction Deep Neural Network
6,3039,Prediction Deep Neural Network
6,3040,Prediction Deep Neural Network
7,3041,Prediction Deep Neural Network
9,3042,Prediction Deep Neural Network
10,3043,Prediction Deep Neural Network
10,3044,Prediction Deep Neural Network
10,3045,Prediction Deep Neural Network
10,3046,Prediction Deep Neural Network
10,3047,Prediction Deep Neural Network
6,3048,Prediction Deep Neural Network
10,3049,Prediction Deep Neural Network
6,3050,Prediction Deep Neural Network
9,3051,Prediction Deep Neural Network
5,3052,Prediction Deep Neural Network
10,3053,Prediction Deep Neural Network
10,3054,Prediction Deep Neural Network
10,3055,Prediction Deep Neural Network
10,3056,Prediction Deep Neural Network
10,3057,Prediction Deep Neural Network
10,3058,Prediction Deep Neural Network
7,3059,Prediction Deep Neural Network
6,3060,Prediction Deep Neural Network
10,3061,Prediction Deep Neural Network
10,3062,Prediction Deep Neural Network
9,3063,Prediction Deep Neural Network
9,3064,Prediction Deep Neural Network
2,3065,Prediction Deep Neural Network
10,3066,Prediction Deep Neural Network
10,3067,Prediction Deep Neural Network
10,3068,Prediction Deep Neural Network
8,3069,Prediction Deep Neural Network
10,3070,Prediction Deep Neural Network
10,3071,Prediction Deep Neural Network
10,3072,Prediction Deep Neural Network
7,3073,Prediction Deep Neural Network
10,3074,Prediction Deep Neural Network
10,3075,Prediction Deep Neural Network
10,3076,Prediction Deep Neural Network
5,3077,Prediction Deep Neural Network
6,3078,Prediction Deep Neural Network
6,3079,Prediction Deep Neural Network
8,3080,Prediction Deep Neural Network
10,3081,Prediction Deep Neural Network
10,3082,Prediction Deep Neural Network
2,3083,Prediction Deep Neural Network
5,3084,Prediction Deep Neural Network
2,3085,Prediction Deep Neural Network
5,3086,Prediction Deep Neural Network
8,3087,Prediction Deep Neural Network
10,3088,Prediction Deep Neural Network
10,3089,Prediction Deep Neural Network
10,3090,Prediction Deep Neural Network
2,3091,Prediction Deep Neural Network
9,3092,Prediction Deep Neural Network
10,3093,Prediction Deep Neural Network
9,3094,Prediction Deep Neural Network
5,3095,Prediction Deep Neural Network
2,3096,Prediction Deep Neural Network
10,3097,Prediction Deep Neural Network
10,3098,Prediction Deep Neural Network
5,3099,Prediction Deep Neural Network
10,3100,Prediction Deep Neural Network
5,3101,Prediction Deep Neural Network
6,3102,Prediction Deep Neural Network
8,3103,Prediction Deep Neural Network
10,3104,Prediction Deep Neural Network
10,3105,Prediction Deep Neural Network
8,3106,Prediction Deep Neural Network
10,3107,Prediction Deep Neural Network
10,3108,Prediction Deep Neural Network
10,3109,Prediction Deep Neural Network
6,3110,Prediction Deep Neural Network
10,3111,Prediction Deep Neural Network
10,3112,Prediction Deep Neural Network
5,3113,Prediction Deep Neural Network
10,3114,Prediction Deep Neural Network
2,3115,Prediction Deep Neural Network
2,3116,Prediction Deep Neural Network
8,3117,Prediction Deep Neural Network
7,3118,Prediction Deep Neural Network
6,3119,Prediction Deep Neural Network
9,3120,Prediction Deep Neural Network
8,3121,Prediction Deep Neural Network
8,3122,Prediction Deep Neural Network
7,3123,Prediction Deep Neural Network
8,3124,Prediction Deep Neural Network
10,3125,Prediction Deep Neural Network
6,3126,Prediction Deep Neural Network
10,3127,Prediction Deep Neural Network
6,3128,Prediction Deep Neural Network
10,3129,Prediction Deep Neural Network
10,3130,Prediction Deep Neural Network
8,3131,Prediction Deep Neural Network
6,3132,Prediction Deep Neural Network
2,3133,Prediction Deep Neural Network
6,3134,Prediction Deep Neural Network
9,3135,Prediction Deep Neural Network
10,3136,Prediction Deep Neural Network
10,3137,Prediction Deep Neural Network
6,3138,Prediction Deep Neural Network
10,3139,Prediction Deep Neural Network
5,3140,Prediction Deep Neural Network
6,3141,Prediction Deep Neural Network
10,3142,Prediction Deep Neural Network
10,3143,Prediction Deep Neural Network
10,3144,Prediction Deep Neural Network
6,3145,Prediction Deep Neural Network
10,3146,Prediction Deep Neural Network
10,3147,Prediction Deep Neural Network
8,3148,Prediction Deep Neural Network
6,3149,Prediction Deep Neural Network
5,3150,Prediction Deep Neural Network
6,3151,Prediction Deep Neural Network
6,3152,Prediction Deep Neural Network
8,3153,Prediction Deep Neural Network
10,3154,Prediction Deep Neural Network
8,3155,Prediction Deep Neural Network
7,3156,Prediction Deep Neural Network
6,3157,Prediction Deep Neural Network
6,3158,Prediction Deep Neural Network
5,3159,Prediction Deep Neural Network
10,3160,Prediction Deep Neural Network
9,3161,Prediction Deep Neural Network
6,3162,Prediction Deep Neural Network
10,3163,Prediction Deep Neural Network
10,3164,Prediction Deep Neural Network
10,3165,Prediction Deep Neural Network
10,3166,Prediction Deep Neural Network
8,3167,Prediction Deep Neural Network
10,3168,Prediction Deep Neural Network
10,3169,Prediction Deep Neural Network
10,3170,Prediction Deep Neural Network
9,3171,Prediction Deep Neural Network
10,3172,Prediction Deep Neural Network
10,3173,Prediction Deep Neural Network
8,3174,Prediction Deep Neural Network
9,3175,Prediction Deep Neural Network
10,3176,Prediction Deep Neural Network
10,3177,Prediction Deep Neural Network
8,3178,Prediction Deep Neural Network
2,3179,Prediction Deep Neural Network
8,3180,Prediction Deep Neural Network
10,3181,Prediction Deep Neural Network
10,3182,Prediction Deep Neural Network
9,3183,Prediction Deep Neural Network
10,3184,Prediction Deep Neural Network
10,3185,Prediction Deep Neural Network
2,3186,Prediction Deep Neural Network
9,3187,Prediction Deep Neural Network
10,3188,Prediction Deep Neural Network
6,3189,Prediction Deep Neural Network
10,3190,Prediction Deep Neural Network
6,3191,Prediction Deep Neural Network
7,3192,Prediction Deep Neural Network
10,3193,Prediction Deep Neural Network
10,3194,Prediction Deep Neural Network
10,3195,Prediction Deep Neural Network
10,3196,Prediction Deep Neural Network
6,3197,Prediction Deep Neural Network
6,3198,Prediction Deep Neural Network
10,3199,Prediction Deep Neural Network
8,3200,Prediction Deep Neural Network
10,3201,Prediction Deep Neural Network
10,3202,Prediction Deep Neural Network
10,3203,Prediction Deep Neural Network
10,3204,Prediction Deep Neural Network
5,3205,Prediction Deep Neural Network
6,3206,Prediction Deep Neural Network
8,3207,Prediction Deep Neural Network
10,3208,Prediction Deep Neural Network
8,3209,Prediction Deep Neural Network
10,3210,Prediction Deep Neural Network
10,3211,Prediction Deep Neural Network
2,3212,Prediction Deep Neural Network
9,3213,Prediction Deep Neural Network
