Classes,Tracks,Set Type
10.0,2377,Prediction Logistic Regression
10.0,2378,Prediction Logistic Regression
6.0,2379,Prediction Logistic Regression
9.0,2380,Prediction Logistic Regression
8.0,2381,Prediction Logistic Regression
10.0,2382,Prediction Logistic Regression
10.0,2383,Prediction Logistic Regression
10.0,2384,Prediction Logistic Regression
10.0,2385,Prediction Logistic Regression
10.0,2386,Prediction Logistic Regression
10.0,2387,Prediction Logistic Regression
5.0,2388,Prediction Logistic Regression
10.0,2389,Prediction Logistic Regression
9.0,2390,Prediction Logistic Regression
9.0,2391,Prediction Logistic Regression
6.0,2392,Prediction Logistic Regression
10.0,2393,Prediction Logistic Regression
10.0,2394,Prediction Logistic Regression
9.0,2395,Prediction Logistic Regression
10.0,2396,Prediction Logistic Regression
7.0,2397,Prediction Logistic Regression
10.0,2398,Prediction Logistic Regression
6.0,2399,Prediction Logistic Regression
9.0,2400,Prediction Logistic Regression
9.0,2401,Prediction Logistic Regression
10.0,2402,Prediction Logistic Regression
10.0,2403,Prediction Logistic Regression
8.0,2404,Prediction Logistic Regression
10.0,2405,Prediction Logistic Regression
8.0,2406,Prediction Logistic Regression
10.0,2407,Prediction Logistic Regression
8.0,2408,Prediction Logistic Regression
10.0,2409,Prediction Logistic Regression
5.0,2410,Prediction Logistic Regression
8.0,2411,Prediction Logistic Regression
10.0,2412,Prediction Logistic Regression
10.0,2413,Prediction Logistic Regression
10.0,2414,Prediction Logistic Regression
10.0,2415,Prediction Logistic Regression
2.0,2416,Prediction Logistic Regression
10.0,2417,Prediction Logistic Regression
10.0,2418,Prediction Logistic Regression
10.0,2419,Prediction Logistic Regression
5.0,2420,Prediction Logistic Regression
10.0,2421,Prediction Logistic Regression
10.0,2422,Prediction Logistic Regression
10.0,2423,Prediction Logistic Regression
10.0,2424,Prediction Logistic Regression
10.0,2425,Prediction Logistic Regression
10.0,2426,Prediction Logistic Regression
9.0,2427,Prediction Logistic Regression
10.0,2428,Prediction Logistic Regression
10.0,2429,Prediction Logistic Regression
5.0,2430,Prediction Logistic Regression
10.0,2431,Prediction Logistic Regression
10.0,2432,Prediction Logistic Regression
10.0,2433,Prediction Logistic Regression
6.0,2434,Prediction Logistic Regression
10.0,2435,Prediction Logistic Regression
10.0,2436,Prediction Logistic Regression
8.0,2437,Prediction Logistic Regression
5.0,2438,Prediction Logistic Regression
7.0,2439,Prediction Logistic Regression
10.0,2440,Prediction Logistic Regression
8.0,2441,Prediction Logistic Regression
10.0,2442,Prediction Logistic Regression
10.0,2443,Prediction Logistic Regression
10.0,2444,Prediction Logistic Regression
9.0,2445,Prediction Logistic Regression
8.0,2446,Prediction Logistic Regression
5.0,2447,Prediction Logistic Regression
10.0,2448,Prediction Logistic Regression
5.0,2449,Prediction Logistic Regression
10.0,2450,Prediction Logistic Regression
10.0,2451,Prediction Logistic Regression
8.0,2452,Prediction Logistic Regression
5.0,2453,Prediction Logistic Regression
9.0,2454,Prediction Logistic Regression
10.0,2455,Prediction Logistic Regression
8.0,2456,Prediction Logistic Regression
10.0,2457,Prediction Logistic Regression
10.0,2458,Prediction Logistic Regression
10.0,2459,Prediction Logistic Regression
10.0,2460,Prediction Logistic Regression
10.0,2461,Prediction Logistic Regression
10.0,2462,Prediction Logistic Regression
10.0,2463,Prediction Logistic Regression
9.0,2464,Prediction Logistic Regression
10.0,2465,Prediction Logistic Regression
9.0,2466,Prediction Logistic Regression
10.0,2467,Prediction Logistic Regression
7.0,2468,Prediction Logistic Regression
10.0,2469,Prediction Logistic Regression
10.0,2470,Prediction Logistic Regression
6.0,2471,Prediction Logistic Regression
6.0,2472,Prediction Logistic Regression
5.0,2473,Prediction Logistic Regression
10.0,2474,Prediction Logistic Regression
10.0,2475,Prediction Logistic Regression
10.0,2476,Prediction Logistic Regression
8.0,2477,Prediction Logistic Regression
8.0,2478,Prediction Logistic Regression
6.0,2479,Prediction Logistic Regression
10.0,2480,Prediction Logistic Regression
9.0,2481,Prediction Logistic Regression
2.0,2482,Prediction Logistic Regression
10.0,2483,Prediction Logistic Regression
10.0,2484,Prediction Logistic Regression
9.0,2485,Prediction Logistic Regression
10.0,2486,Prediction Logistic Regression
10.0,2487,Prediction Logistic Regression
8.0,2488,Prediction Logistic Regression
9.0,2489,Prediction Logistic Regression
10.0,2490,Prediction Logistic Regression
5.0,2491,Prediction Logistic Regression
9.0,2492,Prediction Logistic Regression
5.0,2493,Prediction Logistic Regression
10.0,2494,Prediction Logistic Regression
10.0,2495,Prediction Logistic Regression
10.0,2496,Prediction Logistic Regression
2.0,2497,Prediction Logistic Regression
10.0,2498,Prediction Logistic Regression
10.0,2499,Prediction Logistic Regression
10.0,2500,Prediction Logistic Regression
9.0,2501,Prediction Logistic Regression
8.0,2502,Prediction Logistic Regression
10.0,2503,Prediction Logistic Regression
10.0,2504,Prediction Logistic Regression
10.0,2505,Prediction Logistic Regression
5.0,2506,Prediction Logistic Regression
10.0,2507,Prediction Logistic Regression
6.0,2508,Prediction Logistic Regression
10.0,2509,Prediction Logistic Regression
10.0,2510,Prediction Logistic Regression
10.0,2511,Prediction Logistic Regression
5.0,2512,Prediction Logistic Regression
9.0,2513,Prediction Logistic Regression
8.0,2514,Prediction Logistic Regression
10.0,2515,Prediction Logistic Regression
9.0,2516,Prediction Logistic Regression
10.0,2517,Prediction Logistic Regression
10.0,2518,Prediction Logistic Regression
9.0,2519,Prediction Logistic Regression
10.0,2520,Prediction Logistic Regression
10.0,2521,Prediction Logistic Regression
2.0,2522,Prediction Logistic Regression
6.0,2523,Prediction Logistic Regression
10.0,2524,Prediction Logistic Regression
10.0,2525,Prediction Logistic Regression
10.0,2526,Prediction Logistic Regression
10.0,2527,Prediction Logistic Regression
10.0,2528,Prediction Logistic Regression
10.0,2529,Prediction Logistic Regression
5.0,2530,Prediction Logistic Regression
0.0,2531,Prediction Logistic Regression
2.0,2532,Prediction Logistic Regression
8.0,2533,Prediction Logistic Regression
10.0,2534,Prediction Logistic Regression
10.0,2535,Prediction Logistic Regression
6.0,2536,Prediction Logistic Regression
10.0,2537,Prediction Logistic Regression
10.0,2538,Prediction Logistic Regression
10.0,2539,Prediction Logistic Regression
9.0,2540,Prediction Logistic Regression
5.0,2541,Prediction Logistic Regression
8.0,2542,Prediction Logistic Regression
10.0,2543,Prediction Logistic Regression
10.0,2544,Prediction Logistic Regression
6.0,2545,Prediction Logistic Regression
2.0,2546,Prediction Logistic Regression
10.0,2547,Prediction Logistic Regression
9.0,2548,Prediction Logistic Regression
10.0,2549,Prediction Logistic Regression
10.0,2550,Prediction Logistic Regression
6.0,2551,Prediction Logistic Regression
6.0,2552,Prediction Logistic Regression
10.0,2553,Prediction Logistic Regression
8.0,2554,Prediction Logistic Regression
9.0,2555,Prediction Logistic Regression
9.0,2556,Prediction Logistic Regression
10.0,2557,Prediction Logistic Regression
10.0,2558,Prediction Logistic Regression
10.0,2559,Prediction Logistic Regression
6.0,2560,Prediction Logistic Regression
2.0,2561,Prediction Logistic Regression
10.0,2562,Prediction Logistic Regression
10.0,2563,Prediction Logistic Regression
10.0,2564,Prediction Logistic Regression
10.0,2565,Prediction Logistic Regression
6.0,2566,Prediction Logistic Regression
9.0,2567,Prediction Logistic Regression
10.0,2568,Prediction Logistic Regression
8.0,2569,Prediction Logistic Regression
5.0,2570,Prediction Logistic Regression
2.0,2571,Prediction Logistic Regression
10.0,2572,Prediction Logistic Regression
10.0,2573,Prediction Logistic Regression
10.0,2574,Prediction Logistic Regression
2.0,2575,Prediction Logistic Regression
2.0,2576,Prediction Logistic Regression
10.0,2577,Prediction Logistic Regression
6.0,2578,Prediction Logistic Regression
10.0,2579,Prediction Logistic Regression
10.0,2580,Prediction Logistic Regression
8.0,2581,Prediction Logistic Regression
10.0,2582,Prediction Logistic Regression
10.0,2583,Prediction Logistic Regression
10.0,2584,Prediction Logistic Regression
10.0,2585,Prediction Logistic Regression
10.0,2586,Prediction Logistic Regression
7.0,2587,Prediction Logistic Regression
6.0,2588,Prediction Logistic Regression
10.0,2589,Prediction Logistic Regression
2.0,2590,Prediction Logistic Regression
10.0,2591,Prediction Logistic Regression
10.0,2592,Prediction Logistic Regression
10.0,2593,Prediction Logistic Regression
9.0,2594,Prediction Logistic Regression
9.0,2595,Prediction Logistic Regression
8.0,2596,Prediction Logistic Regression
8.0,2597,Prediction Logistic Regression
10.0,2598,Prediction Logistic Regression
9.0,2599,Prediction Logistic Regression
10.0,2600,Prediction Logistic Regression
10.0,2601,Prediction Logistic Regression
10.0,2602,Prediction Logistic Regression
8.0,2603,Prediction Logistic Regression
6.0,2604,Prediction Logistic Regression
10.0,2605,Prediction Logistic Regression
10.0,2606,Prediction Logistic Regression
10.0,2607,Prediction Logistic Regression
6.0,2608,Prediction Logistic Regression
10.0,2609,Prediction Logistic Regression
10.0,2610,Prediction Logistic Regression
7.0,2611,Prediction Logistic Regression
10.0,2612,Prediction Logistic Regression
10.0,2613,Prediction Logistic Regression
10.0,2614,Prediction Logistic Regression
9.0,2615,Prediction Logistic Regression
10.0,2616,Prediction Logistic Regression
6.0,2617,Prediction Logistic Regression
6.0,2618,Prediction Logistic Regression
10.0,2619,Prediction Logistic Regression
8.0,2620,Prediction Logistic Regression
10.0,2621,Prediction Logistic Regression
10.0,2622,Prediction Logistic Regression
10.0,2623,Prediction Logistic Regression
10.0,2624,Prediction Logistic Regression
10.0,2625,Prediction Logistic Regression
10.0,2626,Prediction Logistic Regression
6.0,2627,Prediction Logistic Regression
10.0,2628,Prediction Logistic Regression
10.0,2629,Prediction Logistic Regression
10.0,2630,Prediction Logistic Regression
6.0,2631,Prediction Logistic Regression
10.0,2632,Prediction Logistic Regression
10.0,2633,Prediction Logistic Regression
10.0,2634,Prediction Logistic Regression
9.0,2635,Prediction Logistic Regression
5.0,2636,Prediction Logistic Regression
8.0,2637,Prediction Logistic Regression
10.0,2638,Prediction Logistic Regression
6.0,2639,Prediction Logistic Regression
10.0,2640,Prediction Logistic Regression
10.0,2641,Prediction Logistic Regression
9.0,2642,Prediction Logistic Regression
5.0,2643,Prediction Logistic Regression
9.0,2644,Prediction Logistic Regression
8.0,2645,Prediction Logistic Regression
10.0,2646,Prediction Logistic Regression
10.0,2647,Prediction Logistic Regression
10.0,2648,Prediction Logistic Regression
5.0,2649,Prediction Logistic Regression
8.0,2650,Prediction Logistic Regression
10.0,2651,Prediction Logistic Regression
6.0,2652,Prediction Logistic Regression
10.0,2653,Prediction Logistic Regression
10.0,2654,Prediction Logistic Regression
0.0,2655,Prediction Logistic Regression
10.0,2656,Prediction Logistic Regression
6.0,2657,Prediction Logistic Regression
10.0,2658,Prediction Logistic Regression
10.0,2659,Prediction Logistic Regression
10.0,2660,Prediction Logistic Regression
10.0,2661,Prediction Logistic Regression
10.0,2662,Prediction Logistic Regression
10.0,2663,Prediction Logistic Regression
9.0,2664,Prediction Logistic Regression
10.0,2665,Prediction Logistic Regression
9.0,2666,Prediction Logistic Regression
10.0,2667,Prediction Logistic Regression
9.0,2668,Prediction Logistic Regression
9.0,2669,Prediction Logistic Regression
10.0,2670,Prediction Logistic Regression
10.0,2671,Prediction Logistic Regression
10.0,2672,Prediction Logistic Regression
9.0,2673,Prediction Logistic Regression
10.0,2674,Prediction Logistic Regression
10.0,2675,Prediction Logistic Regression
9.0,2676,Prediction Logistic Regression
10.0,2677,Prediction Logistic Regression
10.0,2678,Prediction Logistic Regression
9.0,2679,Prediction Logistic Regression
10.0,2680,Prediction Logistic Regression
5.0,2681,Prediction Logistic Regression
10.0,2682,Prediction Logistic Regression
6.0,2683,Prediction Logistic Regression
9.0,2684,Prediction Logistic Regression
2.0,2685,Prediction Logistic Regression
10.0,2686,Prediction Logistic Regression
10.0,2687,Prediction Logistic Regression
10.0,2688,Prediction Logistic Regression
9.0,2689,Prediction Logistic Regression
9.0,2690,Prediction Logistic Regression
2.0,2691,Prediction Logistic Regression
8.0,2692,Prediction Logistic Regression
6.0,2693,Prediction Logistic Regression
8.0,2694,Prediction Logistic Regression
9.0,2695,Prediction Logistic Regression
6.0,2696,Prediction Logistic Regression
9.0,2697,Prediction Logistic Regression
5.0,2698,Prediction Logistic Regression
8.0,2699,Prediction Logistic Regression
10.0,2700,Prediction Logistic Regression
6.0,2701,Prediction Logistic Regression
6.0,2702,Prediction Logistic Regression
10.0,2703,Prediction Logistic Regression
10.0,2704,Prediction Logistic Regression
0.0,2705,Prediction Logistic Regression
9.0,2706,Prediction Logistic Regression
10.0,2707,Prediction Logistic Regression
6.0,2708,Prediction Logistic Regression
10.0,2709,Prediction Logistic Regression
8.0,2710,Prediction Logistic Regression
10.0,2711,Prediction Logistic Regression
10.0,2712,Prediction Logistic Regression
10.0,2713,Prediction Logistic Regression
10.0,2714,Prediction Logistic Regression
10.0,2715,Prediction Logistic Regression
10.0,2716,Prediction Logistic Regression
8.0,2717,Prediction Logistic Regression
8.0,2718,Prediction Logistic Regression
6.0,2719,Prediction Logistic Regression
10.0,2720,Prediction Logistic Regression
10.0,2721,Prediction Logistic Regression
10.0,2722,Prediction Logistic Regression
9.0,2723,Prediction Logistic Regression
2.0,2724,Prediction Logistic Regression
9.0,2725,Prediction Logistic Regression
10.0,2726,Prediction Logistic Regression
7.0,2727,Prediction Logistic Regression
10.0,2728,Prediction Logistic Regression
5.0,2729,Prediction Logistic Regression
10.0,2730,Prediction Logistic Regression
10.0,2731,Prediction Logistic Regression
10.0,2732,Prediction Logistic Regression
6.0,2733,Prediction Logistic Regression
10.0,2734,Prediction Logistic Regression
5.0,2735,Prediction Logistic Regression
10.0,2736,Prediction Logistic Regression
2.0,2737,Prediction Logistic Regression
10.0,2738,Prediction Logistic Regression
10.0,2739,Prediction Logistic Regression
7.0,2740,Prediction Logistic Regression
10.0,2741,Prediction Logistic Regression
10.0,2742,Prediction Logistic Regression
8.0,2743,Prediction Logistic Regression
9.0,2744,Prediction Logistic Regression
10.0,2745,Prediction Logistic Regression
9.0,2746,Prediction Logistic Regression
9.0,2747,Prediction Logistic Regression
5.0,2748,Prediction Logistic Regression
8.0,2749,Prediction Logistic Regression
10.0,2750,Prediction Logistic Regression
10.0,2751,Prediction Logistic Regression
2.0,2752,Prediction Logistic Regression
8.0,2753,Prediction Logistic Regression
9.0,2754,Prediction Logistic Regression
10.0,2755,Prediction Logistic Regression
9.0,2756,Prediction Logistic Regression
6.0,2757,Prediction Logistic Regression
10.0,2758,Prediction Logistic Regression
10.0,2759,Prediction Logistic Regression
10.0,2760,Prediction Logistic Regression
5.0,2761,Prediction Logistic Regression
5.0,2762,Prediction Logistic Regression
9.0,2763,Prediction Logistic Regression
5.0,2764,Prediction Logistic Regression
9.0,2765,Prediction Logistic Regression
5.0,2766,Prediction Logistic Regression
9.0,2767,Prediction Logistic Regression
10.0,2768,Prediction Logistic Regression
2.0,2769,Prediction Logistic Regression
10.0,2770,Prediction Logistic Regression
2.0,2771,Prediction Logistic Regression
5.0,2772,Prediction Logistic Regression
10.0,2773,Prediction Logistic Regression
10.0,2774,Prediction Logistic Regression
8.0,2775,Prediction Logistic Regression
10.0,2776,Prediction Logistic Regression
6.0,2777,Prediction Logistic Regression
10.0,2778,Prediction Logistic Regression
10.0,2779,Prediction Logistic Regression
10.0,2780,Prediction Logistic Regression
10.0,2781,Prediction Logistic Regression
5.0,2782,Prediction Logistic Regression
10.0,2783,Prediction Logistic Regression
10.0,2784,Prediction Logistic Regression
10.0,2785,Prediction Logistic Regression
10.0,2786,Prediction Logistic Regression
10.0,2787,Prediction Logistic Regression
9.0,2788,Prediction Logistic Regression
10.0,2789,Prediction Logistic Regression
10.0,2790,Prediction Logistic Regression
9.0,2791,Prediction Logistic Regression
8.0,2792,Prediction Logistic Regression
6.0,2793,Prediction Logistic Regression
8.0,2794,Prediction Logistic Regression
7.0,2795,Prediction Logistic Regression
9.0,2796,Prediction Logistic Regression
10.0,2797,Prediction Logistic Regression
10.0,2798,Prediction Logistic Regression
10.0,2799,Prediction Logistic Regression
10.0,2800,Prediction Logistic Regression
7.0,2801,Prediction Logistic Regression
2.0,2802,Prediction Logistic Regression
10.0,2803,Prediction Logistic Regression
2.0,2804,Prediction Logistic Regression
10.0,2805,Prediction Logistic Regression
10.0,2806,Prediction Logistic Regression
8.0,2807,Prediction Logistic Regression
10.0,2808,Prediction Logistic Regression
10.0,2809,Prediction Logistic Regression
9.0,2810,Prediction Logistic Regression
10.0,2811,Prediction Logistic Regression
5.0,2812,Prediction Logistic Regression
5.0,2813,Prediction Logistic Regression
9.0,2814,Prediction Logistic Regression
6.0,2815,Prediction Logistic Regression
10.0,2816,Prediction Logistic Regression
10.0,2817,Prediction Logistic Regression
10.0,2818,Prediction Logistic Regression
10.0,2819,Prediction Logistic Regression
9.0,2820,Prediction Logistic Regression
10.0,2821,Prediction Logistic Regression
10.0,2822,Prediction Logistic Regression
10.0,2823,Prediction Logistic Regression
2.0,2824,Prediction Logistic Regression
10.0,2825,Prediction Logistic Regression
10.0,2826,Prediction Logistic Regression
8.0,2827,Prediction Logistic Regression
2.0,2828,Prediction Logistic Regression
10.0,2829,Prediction Logistic Regression
10.0,2830,Prediction Logistic Regression
2.0,2831,Prediction Logistic Regression
8.0,2832,Prediction Logistic Regression
10.0,2833,Prediction Logistic Regression
10.0,2834,Prediction Logistic Regression
10.0,2835,Prediction Logistic Regression
10.0,2836,Prediction Logistic Regression
8.0,2837,Prediction Logistic Regression
10.0,2838,Prediction Logistic Regression
10.0,2839,Prediction Logistic Regression
10.0,2840,Prediction Logistic Regression
6.0,2841,Prediction Logistic Regression
9.0,2842,Prediction Logistic Regression
10.0,2843,Prediction Logistic Regression
10.0,2844,Prediction Logistic Regression
5.0,2845,Prediction Logistic Regression
10.0,2846,Prediction Logistic Regression
10.0,2847,Prediction Logistic Regression
10.0,2848,Prediction Logistic Regression
8.0,2849,Prediction Logistic Regression
7.0,2850,Prediction Logistic Regression
6.0,2851,Prediction Logistic Regression
10.0,2852,Prediction Logistic Regression
8.0,2853,Prediction Logistic Regression
6.0,2854,Prediction Logistic Regression
8.0,2855,Prediction Logistic Regression
10.0,2856,Prediction Logistic Regression
10.0,2857,Prediction Logistic Regression
6.0,2858,Prediction Logistic Regression
6.0,2859,Prediction Logistic Regression
7.0,2860,Prediction Logistic Regression
10.0,2861,Prediction Logistic Regression
10.0,2862,Prediction Logistic Regression
8.0,2863,Prediction Logistic Regression
9.0,2864,Prediction Logistic Regression
10.0,2865,Prediction Logistic Regression
10.0,2866,Prediction Logistic Regression
2.0,2867,Prediction Logistic Regression
6.0,2868,Prediction Logistic Regression
2.0,2869,Prediction Logistic Regression
10.0,2870,Prediction Logistic Regression
10.0,2871,Prediction Logistic Regression
9.0,2872,Prediction Logistic Regression
10.0,2873,Prediction Logistic Regression
10.0,2874,Prediction Logistic Regression
8.0,2875,Prediction Logistic Regression
9.0,2876,Prediction Logistic Regression
10.0,2877,Prediction Logistic Regression
8.0,2878,Prediction Logistic Regression
10.0,2879,Prediction Logistic Regression
10.0,2880,Prediction Logistic Regression
10.0,2881,Prediction Logistic Regression
10.0,2882,Prediction Logistic Regression
10.0,2883,Prediction Logistic Regression
9.0,2884,Prediction Logistic Regression
10.0,2885,Prediction Logistic Regression
5.0,2886,Prediction Logistic Regression
0.0,2887,Prediction Logistic Regression
10.0,2888,Prediction Logistic Regression
10.0,2889,Prediction Logistic Regression
10.0,2890,Prediction Logistic Regression
10.0,2891,Prediction Logistic Regression
5.0,2892,Prediction Logistic Regression
10.0,2893,Prediction Logistic Regression
10.0,2894,Prediction Logistic Regression
10.0,2895,Prediction Logistic Regression
10.0,2896,Prediction Logistic Regression
5.0,2897,Prediction Logistic Regression
10.0,2898,Prediction Logistic Regression
9.0,2899,Prediction Logistic Regression
10.0,2900,Prediction Logistic Regression
10.0,2901,Prediction Logistic Regression
6.0,2902,Prediction Logistic Regression
9.0,2903,Prediction Logistic Regression
10.0,2904,Prediction Logistic Regression
9.0,2905,Prediction Logistic Regression
10.0,2906,Prediction Logistic Regression
10.0,2907,Prediction Logistic Regression
10.0,2908,Prediction Logistic Regression
10.0,2909,Prediction Logistic Regression
10.0,2910,Prediction Logistic Regression
10.0,2911,Prediction Logistic Regression
10.0,2912,Prediction Logistic Regression
10.0,2913,Prediction Logistic Regression
10.0,2914,Prediction Logistic Regression
9.0,2915,Prediction Logistic Regression
10.0,2916,Prediction Logistic Regression
2.0,2917,Prediction Logistic Regression
9.0,2918,Prediction Logistic Regression
10.0,2919,Prediction Logistic Regression
9.0,2920,Prediction Logistic Regression
10.0,2921,Prediction Logistic Regression
8.0,2922,Prediction Logistic Regression
9.0,2923,Prediction Logistic Regression
10.0,2924,Prediction Logistic Regression
9.0,2925,Prediction Logistic Regression
10.0,2926,Prediction Logistic Regression
10.0,2927,Prediction Logistic Regression
10.0,2928,Prediction Logistic Regression
8.0,2929,Prediction Logistic Regression
10.0,2930,Prediction Logistic Regression
9.0,2931,Prediction Logistic Regression
10.0,2932,Prediction Logistic Regression
10.0,2933,Prediction Logistic Regression
5.0,2934,Prediction Logistic Regression
10.0,2935,Prediction Logistic Regression
10.0,2936,Prediction Logistic Regression
10.0,2937,Prediction Logistic Regression
2.0,2938,Prediction Logistic Regression
10.0,2939,Prediction Logistic Regression
10.0,2940,Prediction Logistic Regression
10.0,2941,Prediction Logistic Regression
10.0,2942,Prediction Logistic Regression
10.0,2943,Prediction Logistic Regression
10.0,2944,Prediction Logistic Regression
10.0,2945,Prediction Logistic Regression
10.0,2946,Prediction Logistic Regression
8.0,2947,Prediction Logistic Regression
6.0,2948,Prediction Logistic Regression
6.0,2949,Prediction Logistic Regression
6.0,2950,Prediction Logistic Regression
5.0,2951,Prediction Logistic Regression
10.0,2952,Prediction Logistic Regression
10.0,2953,Prediction Logistic Regression
10.0,2954,Prediction Logistic Regression
10.0,2955,Prediction Logistic Regression
10.0,2956,Prediction Logistic Regression
9.0,2957,Prediction Logistic Regression
6.0,2958,Prediction Logistic Regression
10.0,2959,Prediction Logistic Regression
8.0,2960,Prediction Logistic Regression
10.0,2961,Prediction Logistic Regression
10.0,2962,Prediction Logistic Regression
9.0,2963,Prediction Logistic Regression
5.0,2964,Prediction Logistic Regression
10.0,2965,Prediction Logistic Regression
10.0,2966,Prediction Logistic Regression
9.0,2967,Prediction Logistic Regression
10.0,2968,Prediction Logistic Regression
2.0,2969,Prediction Logistic Regression
8.0,2970,Prediction Logistic Regression
10.0,2971,Prediction Logistic Regression
8.0,2972,Prediction Logistic Regression
5.0,2973,Prediction Logistic Regression
8.0,2974,Prediction Logistic Regression
10.0,2975,Prediction Logistic Regression
8.0,2976,Prediction Logistic Regression
8.0,2977,Prediction Logistic Regression
10.0,2978,Prediction Logistic Regression
8.0,2979,Prediction Logistic Regression
10.0,2980,Prediction Logistic Regression
6.0,2981,Prediction Logistic Regression
8.0,2982,Prediction Logistic Regression
2.0,2983,Prediction Logistic Regression
3.0,2984,Prediction Logistic Regression
9.0,2985,Prediction Logistic Regression
7.0,2986,Prediction Logistic Regression
9.0,2987,Prediction Logistic Regression
10.0,2988,Prediction Logistic Regression
9.0,2989,Prediction Logistic Regression
5.0,2990,Prediction Logistic Regression
9.0,2991,Prediction Logistic Regression
6.0,2992,Prediction Logistic Regression
10.0,2993,Prediction Logistic Regression
5.0,2994,Prediction Logistic Regression
10.0,2995,Prediction Logistic Regression
5.0,2996,Prediction Logistic Regression
5.0,2997,Prediction Logistic Regression
2.0,2998,Prediction Logistic Regression
10.0,2999,Prediction Logistic Regression
6.0,3000,Prediction Logistic Regression
8.0,3001,Prediction Logistic Regression
10.0,3002,Prediction Logistic Regression
8.0,3003,Prediction Logistic Regression
9.0,3004,Prediction Logistic Regression
8.0,3005,Prediction Logistic Regression
10.0,3006,Prediction Logistic Regression
2.0,3007,Prediction Logistic Regression
10.0,3008,Prediction Logistic Regression
10.0,3009,Prediction Logistic Regression
10.0,3010,Prediction Logistic Regression
9.0,3011,Prediction Logistic Regression
3.0,3012,Prediction Logistic Regression
6.0,3013,Prediction Logistic Regression
8.0,3014,Prediction Logistic Regression
7.0,3015,Prediction Logistic Regression
10.0,3016,Prediction Logistic Regression
10.0,3017,Prediction Logistic Regression
10.0,3018,Prediction Logistic Regression
9.0,3019,Prediction Logistic Regression
10.0,3020,Prediction Logistic Regression
9.0,3021,Prediction Logistic Regression
5.0,3022,Prediction Logistic Regression
9.0,3023,Prediction Logistic Regression
10.0,3024,Prediction Logistic Regression
10.0,3025,Prediction Logistic Regression
8.0,3026,Prediction Logistic Regression
10.0,3027,Prediction Logistic Regression
10.0,3028,Prediction Logistic Regression
8.0,3029,Prediction Logistic Regression
10.0,3030,Prediction Logistic Regression
2.0,3031,Prediction Logistic Regression
10.0,3032,Prediction Logistic Regression
10.0,3033,Prediction Logistic Regression
10.0,3034,Prediction Logistic Regression
10.0,3035,Prediction Logistic Regression
10.0,3036,Prediction Logistic Regression
10.0,3037,Prediction Logistic Regression
6.0,3038,Prediction Logistic Regression
6.0,3039,Prediction Logistic Regression
6.0,3040,Prediction Logistic Regression
7.0,3041,Prediction Logistic Regression
9.0,3042,Prediction Logistic Regression
10.0,3043,Prediction Logistic Regression
10.0,3044,Prediction Logistic Regression
10.0,3045,Prediction Logistic Regression
10.0,3046,Prediction Logistic Regression
10.0,3047,Prediction Logistic Regression
6.0,3048,Prediction Logistic Regression
10.0,3049,Prediction Logistic Regression
10.0,3050,Prediction Logistic Regression
10.0,3051,Prediction Logistic Regression
5.0,3052,Prediction Logistic Regression
10.0,3053,Prediction Logistic Regression
10.0,3054,Prediction Logistic Regression
10.0,3055,Prediction Logistic Regression
10.0,3056,Prediction Logistic Regression
10.0,3057,Prediction Logistic Regression
10.0,3058,Prediction Logistic Regression
0.0,3059,Prediction Logistic Regression
9.0,3060,Prediction Logistic Regression
10.0,3061,Prediction Logistic Regression
10.0,3062,Prediction Logistic Regression
9.0,3063,Prediction Logistic Regression
9.0,3064,Prediction Logistic Regression
6.0,3065,Prediction Logistic Regression
10.0,3066,Prediction Logistic Regression
10.0,3067,Prediction Logistic Regression
10.0,3068,Prediction Logistic Regression
8.0,3069,Prediction Logistic Regression
10.0,3070,Prediction Logistic Regression
10.0,3071,Prediction Logistic Regression
9.0,3072,Prediction Logistic Regression
7.0,3073,Prediction Logistic Regression
10.0,3074,Prediction Logistic Regression
10.0,3075,Prediction Logistic Regression
10.0,3076,Prediction Logistic Regression
5.0,3077,Prediction Logistic Regression
10.0,3078,Prediction Logistic Regression
6.0,3079,Prediction Logistic Regression
6.0,3080,Prediction Logistic Regression
10.0,3081,Prediction Logistic Regression
10.0,3082,Prediction Logistic Regression
0.0,3083,Prediction Logistic Regression
5.0,3084,Prediction Logistic Regression
9.0,3085,Prediction Logistic Regression
5.0,3086,Prediction Logistic Regression
8.0,3087,Prediction Logistic Regression
10.0,3088,Prediction Logistic Regression
2.0,3089,Prediction Logistic Regression
10.0,3090,Prediction Logistic Regression
2.0,3091,Prediction Logistic Regression
9.0,3092,Prediction Logistic Regression
10.0,3093,Prediction Logistic Regression
10.0,3094,Prediction Logistic Regression
5.0,3095,Prediction Logistic Regression
2.0,3096,Prediction Logistic Regression
9.0,3097,Prediction Logistic Regression
10.0,3098,Prediction Logistic Regression
5.0,3099,Prediction Logistic Regression
10.0,3100,Prediction Logistic Regression
5.0,3101,Prediction Logistic Regression
6.0,3102,Prediction Logistic Regression
10.0,3103,Prediction Logistic Regression
10.0,3104,Prediction Logistic Regression
10.0,3105,Prediction Logistic Regression
8.0,3106,Prediction Logistic Regression
10.0,3107,Prediction Logistic Regression
10.0,3108,Prediction Logistic Regression
9.0,3109,Prediction Logistic Regression
10.0,3110,Prediction Logistic Regression
10.0,3111,Prediction Logistic Regression
6.0,3112,Prediction Logistic Regression
